line_id,po_number,sku,quantity,unit_price,line_status
4416,po_number_2244,sku_106,39,47.575857837930954,open
4417,po_number_2025,sku_168,60,32.49986855362832,fulfilled
4418,po_number_1489,sku_174,40,52.001140683292505,open
4419,po_number_398,sku_155,45,25.823767876000996,backorder
4420,po_number_814,sku_112,27,33.73593948671889,canceled
4421,po_number_1445,sku_104,60,45.464390431242066,fulfilled
4422,po_number_435,sku_41,35,34.99039927271737,open
4423,po_number_2206,sku_140,33,44.9600177951662,fulfilled
4424,po_number_2347,sku_87,31,51.801877655454255,open
4425,po_number_1989,sku_73,22,36.887089244200126,canceled
4426,po_number_411,sku_110,42,66.67253281314514,open
4427,po_number_2059,sku_115,42,33.67566101739429,fulfilled
4428,po_number_2819,sku_157,36,51.84115853808829,fulfilled
4429,po_number_757,sku_191,48,49.887048027638535,backorder
4430,po_number_2818,sku_133,51,35.729117610634134,open
4431,po_number_2845,sku_143,50,24.479190145995386,backorder
4432,po_number_1357,sku_81,53,26.631832057751296,canceled
4433,po_number_872,sku_192,41,25.649319041334348,open
4434,po_number_2040,sku_192,32,77.99835132402137,open
4435,po_number_1116,sku_7,53,41.40818328913223,fulfilled
4436,po_number_83,sku_163,43,60.80904398766593,open
4437,po_number_1867,sku_109,33,53.127240405334106,fulfilled
4438,po_number_2806,sku_155,52,21.601283897383322,canceled
4439,po_number_2137,sku_128,31,50.55082692427775,open
4440,po_number_2910,sku_38,41,62.27720099171589,fulfilled
4441,po_number_1925,sku_28,44,38.785247954043946,backorder
4442,po_number_1888,sku_150,35,44.250453835374465,canceled
4443,po_number_295,sku_178,50,40.00043953142672,open
4444,po_number_2742,sku_121,16,35.46842865720159,backorder
4445,po_number_387,sku_20,29,58.724775524570774,canceled
4446,po_number_2713,sku_89,40,33.49785303859023,canceled
4447,po_number_981,sku_193,37,49.95769756030898,open
4448,po_number_2053,sku_67,32,41.59153927192982,fulfilled
4449,po_number_269,sku_151,44,53.94305306350921,fulfilled
4450,po_number_2029,sku_12,58,57.2677189236898,open
4451,po_number_94,sku_166,43,30.972117977423093,fulfilled
4452,po_number_917,sku_123,43,29.760903534716455,open
4453,po_number_1130,sku_183,36,28.083848896712006,canceled
4454,po_number_2776,sku_33,28,39.36212877841947,open
4455,po_number_439,sku_172,28,50.24246362876403,open
4456,po_number_2108,sku_39,61,45.859328319633136,backorder
4457,po_number_2811,sku_135,47,34.46225443960188,open
4458,po_number_1602,sku_159,39,51.99572830490924,fulfilled
4459,po_number_1806,sku_149,44,34.06881996731214,open
4460,po_number_1804,sku_186,39,44.065033644567734,backorder
4461,po_number_537,sku_191,35,49.32428773143641,open
4462,po_number_1927,sku_80,39,50.2079880812996,open
4463,po_number_2473,sku_117,48,51.87534967390553,open
4464,po_number_793,sku_55,54,52.64512485309632,open
4465,po_number_2354,sku_89,51,63.73336991446059,fulfilled
4466,po_number_858,sku_141,45,34.52542241428955,open
4467,po_number_661,sku_110,27,44.73990482490789,fulfilled
4468,po_number_2851,sku_97,49,45.55784245079499,open
4469,po_number_2500,sku_166,34,65.18737472190088,backorder
4470,po_number_2066,sku_199,42,49.72727471674362,fulfilled
4471,po_number_827,sku_125,56,51.82816717793353,fulfilled
4472,po_number_2460,sku_8,28,55.25883308847013,canceled
4473,po_number_1758,sku_175,38,57.15056421925702,fulfilled
4474,po_number_1679,sku_146,49,56.346640803122966,fulfilled
4475,po_number_1485,sku_122,30,64.25052721837855,canceled
4476,po_number_1922,sku_120,55,42.61981324925993,canceled
4477,po_number_2659,sku_42,74,31.738829763394087,canceled
4478,po_number_1793,sku_95,26,63.157453000188134,backorder
4479,po_number_1326,sku_6,40,45.33358438780769,backorder
4480,po_number_703,sku_31,37,32.769752358216834,fulfilled
4481,po_number_2970,sku_131,65,47.44895587962688,open
4482,po_number_1438,sku_85,42,50.61983164016374,canceled
4483,po_number_2526,sku_198,33,34.94210936542896,fulfilled
4484,po_number_1003,sku_150,36,49.029229644508916,canceled
4485,po_number_171,sku_83,33,37.31922449064153,canceled
4486,po_number_2423,sku_21,39,56.7357804185188,canceled
4487,po_number_2539,sku_66,21,37.09983744553774,fulfilled
4488,po_number_2681,sku_111,31,50.16751279620357,open
4489,po_number_269,sku_27,28,50.43259101828715,canceled
4490,po_number_1998,sku_131,41,48.7445763381331,open
4491,po_number_2237,sku_65,40,54.38991565931421,canceled
4492,po_number_49,sku_118,56,30.125127825573358,open
4493,po_number_2860,sku_98,29,45.066185120206725,canceled
4494,po_number_1449,sku_63,44,47.63820749836602,canceled
4495,po_number_2120,sku_154,55,52.90325154689779,canceled
4496,po_number_1585,sku_4,42,51.51910092418416,backorder
4497,po_number_1373,sku_142,38,53.51232638813649,open
4498,po_number_29,sku_183,37,53.19967056109438,fulfilled
4499,po_number_339,sku_198,45,43.84329208034862,backorder
4500,po_number_210,sku_72,23,34.59042822645051,open
4501,po_number_2484,sku_75,41,42.77876802701659,fulfilled
4502,po_number_920,sku_131,37,50.70194968124057,open
4503,po_number_2377,sku_164,39,46.53731571056219,canceled
4504,po_number_2927,sku_15,34,44.9728513301352,open
4505,po_number_2168,sku_188,39,53.859998802491255,canceled
4506,po_number_2224,sku_90,46,45.241450965823475,fulfilled
4507,po_number_2971,sku_120,37,43.186015623378744,canceled
4508,po_number_1180,sku_164,33,48.04642658306959,open
4509,po_number_414,sku_40,36,38.460150846431425,open
4510,po_number_140,sku_171,44,78.85791782518248,canceled
4511,po_number_217,sku_145,30,62.28860153251044,backorder
4512,po_number_2085,sku_140,29,42.004551202249054,backorder
4513,po_number_1408,sku_63,23,44.431091490351136,canceled
4514,po_number_1966,sku_177,34,45.718259594009545,fulfilled
4515,po_number_1544,sku_7,48,49.95807279154338,backorder
4516,po_number_260,sku_90,38,39.82817042721386,backorder
4517,po_number_1331,sku_45,47,48.10618160418956,fulfilled
4518,po_number_2596,sku_83,50,41.35178396788481,backorder
4519,po_number_2480,sku_47,48,22.96469093082479,fulfilled
4520,po_number_781,sku_129,31,45.076560453611705,backorder
4521,po_number_378,sku_3,38,42.95793746354432,fulfilled
4522,po_number_706,sku_167,51,38.17419690379149,open
4523,po_number_2720,sku_22,27,32.96222543627457,backorder
4524,po_number_1357,sku_73,39,39.899699309451265,canceled
4525,po_number_1211,sku_1,40,58.437811949380745,fulfilled
4526,po_number_247,sku_135,37,58.346126518548914,canceled
4527,po_number_2825,sku_131,33,34.46163038489766,backorder
4528,po_number_829,sku_173,33,53.54486505093418,open
4529,po_number_1116,sku_43,39,41.359532013214995,backorder
4530,po_number_2117,sku_106,38,17.70253244632493,fulfilled
4531,po_number_2608,sku_78,40,50.45520405497773,open
4532,po_number_2872,sku_57,41,39.84086371910255,open
4533,po_number_591,sku_146,47,38.3120592737735,canceled
4534,po_number_2893,sku_115,46,34.0882986017816,backorder
4535,po_number_1411,sku_42,39,39.81558526792013,canceled
4536,po_number_1039,sku_75,52,63.461889012280345,canceled
4537,po_number_603,sku_134,40,41.41737989814363,open
4538,po_number_996,sku_48,45,48.729630204117846,backorder
4539,po_number_771,sku_102,22,26.95562609036497,canceled
4540,po_number_1340,sku_100,30,48.73407285709314,backorder
4541,po_number_732,sku_195,43,50.85186108979782,fulfilled
4542,po_number_2765,sku_57,36,44.248392683896206,canceled
4543,po_number_1831,sku_141,43,42.94995623751814,fulfilled
4544,po_number_324,sku_159,52,29.984333278391613,canceled
4545,po_number_210,sku_60,40,29.428115130954133,canceled
4546,po_number_1073,sku_111,42,57.786322630373874,canceled
4547,po_number_2232,sku_74,47,41.0468137572252,backorder
4548,po_number_82,sku_43,42,37.66176809224601,open
4549,po_number_1072,sku_49,44,54.88733988970912,open
4550,po_number_2582,sku_198,30,36.14745805419498,backorder
4551,po_number_2916,sku_129,33,39.644833458221,canceled
4552,po_number_840,sku_84,45,43.071985496992504,open
4553,po_number_108,sku_139,39,56.060904067370316,fulfilled
4554,po_number_71,sku_91,37,35.17339367171709,backorder
4555,po_number_1983,sku_176,38,44.22447442370179,open
4556,po_number_20,sku_141,36,34.94865634646311,canceled
4557,po_number_1861,sku_134,38,59.85090205334519,backorder
4558,po_number_2025,sku_181,29,51.48754746299727,fulfilled
4559,po_number_2919,sku_159,38,40.47368651336137,backorder
4560,po_number_2992,sku_152,40,39.68530986363029,canceled
4561,po_number_2911,sku_160,28,66.21982765744495,backorder
4562,po_number_613,sku_108,37,48.78423827056554,fulfilled
4563,po_number_2686,sku_88,40,37.265282699913385,open
4564,po_number_1955,sku_33,22,39.19457697675714,canceled
4565,po_number_1993,sku_115,50,51.08717712064111,backorder
4566,po_number_115,sku_83,30,47.21420070106026,fulfilled
4567,po_number_2040,sku_185,34,31.95381319560696,backorder
4568,po_number_1005,sku_57,39,46.19555301403317,backorder
4569,po_number_482,sku_169,56,48.923291921891085,backorder
4570,po_number_1591,sku_95,31,42.222296924243146,canceled
4571,po_number_1256,sku_13,31,52.29125873084938,backorder
4572,po_number_1494,sku_169,44,54.328975489149855,fulfilled
4573,po_number_333,sku_79,61,58.97831367000279,canceled
4574,po_number_197,sku_59,38,49.52324827946825,canceled
4575,po_number_1933,sku_147,41,40.59549499893603,backorder
4576,po_number_1294,sku_38,51,39.138282160090185,backorder
4577,po_number_594,sku_32,54,45.76370388611507,open
4578,po_number_2041,sku_25,34,37.56255250573986,open
4579,po_number_1570,sku_108,40,46.49240477025411,open
4580,po_number_2385,sku_132,41,44.181435433857175,fulfilled
4581,po_number_1909,sku_69,43,54.788587282009175,open
4582,po_number_716,sku_105,56,48.54966696303296,backorder
4583,po_number_2668,sku_179,39,46.31456804437184,backorder
4584,po_number_1289,sku_118,40,45.899125628093095,open
4585,po_number_2646,sku_76,44,29.36274409560982,canceled
4586,po_number_1924,sku_117,45,58.31374220644508,canceled
4587,po_number_1170,sku_194,34,42.866558498533635,backorder
4588,po_number_1068,sku_118,34,56.530770300663534,open
4589,po_number_248,sku_142,60,33.951054664983765,backorder
4590,po_number_859,sku_107,56,61.33308297479447,fulfilled
4591,po_number_485,sku_2,24,58.12246251626072,backorder
4592,po_number_2747,sku_75,32,47.85237346206275,backorder
4593,po_number_2668,sku_75,31,58.71594647145184,canceled
4594,po_number_1008,sku_146,40,44.03097491410754,canceled
4595,po_number_1143,sku_90,61,27.16422970799325,backorder
4596,po_number_1297,sku_46,38,56.69470812686356,backorder
4597,po_number_1602,sku_110,32,48.35191055484847,canceled
4598,po_number_1621,sku_66,4,44.59753321336572,fulfilled
4599,po_number_1795,sku_69,37,44.83107411864585,canceled
4600,po_number_2193,sku_191,39,53.95349396148798,fulfilled
4601,po_number_2000,sku_160,42,19.846099306292302,fulfilled
4602,po_number_600,sku_165,35,61.11479208970525,canceled
4603,po_number_1618,sku_74,34,44.31095208587685,backorder
4604,po_number_710,sku_51,47,64.3804605195929,open
4605,po_number_1642,sku_48,35,36.787473675231595,fulfilled
4606,po_number_667,sku_191,39,36.22633245298991,backorder
4607,po_number_1557,sku_9,45,50.92528658784049,fulfilled
4608,po_number_209,sku_142,28,40.551718104219404,canceled
4609,po_number_714,sku_97,35,51.02279380187867,backorder
4610,po_number_2625,sku_20,48,39.83194829723836,backorder
4611,po_number_2138,sku_200,29,67.56383420579574,fulfilled
4612,po_number_148,sku_93,30,46.846891754255346,open
4613,po_number_2587,sku_145,40,49.684073816510335,open
4614,po_number_2188,sku_80,28,49.057112473571785,open
4615,po_number_1533,sku_72,36,32.860402657845626,fulfilled
4616,po_number_1508,sku_184,38,48.43895489912403,open
4617,po_number_1495,sku_118,47,39.00480033890219,backorder
4618,po_number_571,sku_81,35,51.433568087687576,backorder
4619,po_number_1014,sku_184,43,51.315968136120055,canceled
4620,po_number_2630,sku_164,48,46.8272659117628,open
4621,po_number_15,sku_83,51,46.57695262346625,fulfilled
4622,po_number_2495,sku_116,48,70.64715724626694,backorder
4623,po_number_651,sku_16,23,41.167563180945805,fulfilled
4624,po_number_702,sku_191,38,36.12873183784902,canceled
4625,po_number_2970,sku_80,35,42.41285520743229,fulfilled
4626,po_number_1412,sku_176,35,47.420490582738324,open
4627,po_number_526,sku_84,42,34.22899201587214,canceled
4628,po_number_728,sku_97,44,43.93648350980733,canceled
4629,po_number_1134,sku_104,40,49.1790102572988,fulfilled
4630,po_number_2744,sku_105,43,50.592963368417436,fulfilled
4631,po_number_1823,sku_174,30,40.92684416465188,open
4632,po_number_1034,sku_163,40,45.296449123882255,backorder
4633,po_number_75,sku_138,49,44.563751189838705,backorder
4634,po_number_535,sku_99,57,46.03933874256475,fulfilled
4635,po_number_1589,sku_128,48,34.84336248382836,backorder
4636,po_number_1959,sku_46,46,41.6619394839743,open
4637,po_number_2611,sku_54,30,48.5867899829681,canceled
4638,po_number_2083,sku_36,48,35.57888789816538,open
4639,po_number_578,sku_162,63,51.0579312322043,fulfilled
4640,po_number_386,sku_54,39,52.720028982645964,backorder
4641,po_number_867,sku_79,44,59.42390606962783,fulfilled
4642,po_number_1990,sku_9,26,51.315555572166474,fulfilled
4643,po_number_2756,sku_90,38,43.2719913804222,open
4644,po_number_45,sku_130,39,48.71967497655552,backorder
4645,po_number_269,sku_186,49,54.666980464516946,canceled
4646,po_number_287,sku_22,34,38.31003060493175,canceled
4647,po_number_369,sku_177,56,27.7299060953355,canceled
4648,po_number_2436,sku_16,51,46.72425987212162,canceled
4649,po_number_1281,sku_141,46,39.965043190267245,canceled
4650,po_number_1706,sku_163,40,58.369443330734896,backorder
4651,po_number_298,sku_8,51,34.28913205498095,backorder
4652,po_number_1533,sku_40,42,32.92223215874117,open
4653,po_number_2834,sku_32,40,39.5170224222556,open
4654,po_number_1308,sku_150,43,42.22102612284328,open
4655,po_number_216,sku_119,51,56.24854554846365,fulfilled
4656,po_number_840,sku_56,31,27.852818150637415,open
4657,po_number_2661,sku_184,21,37.45387558713995,canceled
4658,po_number_2774,sku_164,42,60.966298266740054,backorder
4659,po_number_1902,sku_186,43,36.551992562660004,canceled
4660,po_number_1710,sku_86,62,33.53847944898362,fulfilled
4661,po_number_1013,sku_64,41,39.696609179304104,open
4662,po_number_569,sku_71,30,49.08614690051768,canceled
4663,po_number_132,sku_16,35,23.522526638665774,backorder
4664,po_number_1827,sku_179,29,43.96827996811593,canceled
4665,po_number_976,sku_41,27,41.85620054573167,open
4666,po_number_846,sku_113,30,45.51570760227921,canceled
4667,po_number_2580,sku_102,31,46.448580553257166,open
4668,po_number_2479,sku_16,26,52.78415127244128,backorder
4669,po_number_2372,sku_8,39,34.92967423338349,canceled
4670,po_number_2920,sku_90,22,41.274676421066346,backorder
4671,po_number_659,sku_152,26,40.975166229814036,fulfilled
4672,po_number_2736,sku_155,28,34.54217750870181,fulfilled
4673,po_number_1102,sku_10,35,74.24989345515151,backorder
4674,po_number_1465,sku_92,29,53.65358894867485,backorder
4675,po_number_112,sku_185,15,63.300517949415216,open
4676,po_number_2428,sku_58,49,53.913497145239354,backorder
4677,po_number_787,sku_114,30,44.9343126999803,backorder
4678,po_number_1569,sku_133,16,41.429369287996835,fulfilled
4679,po_number_668,sku_138,46,38.692358060609536,backorder
4680,po_number_244,sku_45,48,42.03132367552084,backorder
4681,po_number_427,sku_55,29,35.58803120703169,fulfilled
4682,po_number_622,sku_122,39,58.79129228500186,backorder
4683,po_number_200,sku_85,36,40.93563168980224,open
4684,po_number_2705,sku_17,43,40.45927430069929,open
4685,po_number_2984,sku_116,44,41.86287866356778,open
4686,po_number_1946,sku_164,30,27.532958466852076,open
4687,po_number_1823,sku_107,36,37.996757953405535,canceled
4688,po_number_469,sku_100,34,40.366380436761794,fulfilled
4689,po_number_2181,sku_170,41,37.06575426912859,backorder
4690,po_number_830,sku_96,34,18.322493738019112,open
4691,po_number_822,sku_170,36,40.9561993531553,canceled
4692,po_number_2797,sku_190,52,47.04004998024013,fulfilled
4693,po_number_223,sku_173,29,45.898357248137096,backorder
4694,po_number_1153,sku_181,36,34.97573195052598,canceled
4695,po_number_1431,sku_141,4,25.82835096095836,open
4696,po_number_2707,sku_43,49,27.027166971661366,open
4697,po_number_1565,sku_166,34,42.14613354497813,open
4698,po_number_1224,sku_152,29,13.584277529897424,open
4699,po_number_777,sku_162,32,42.530221262396246,fulfilled
4700,po_number_2916,sku_114,35,46.10932327374748,canceled
4701,po_number_825,sku_130,45,34.62983231748111,open
4702,po_number_1403,sku_140,47,31.874395129228095,canceled
4703,po_number_1160,sku_112,44,60.86129908842538,fulfilled
4704,po_number_1026,sku_50,51,53.20279496086164,open
4705,po_number_1309,sku_79,36,33.41091312239659,backorder
4706,po_number_1222,sku_47,43,40.17318080274687,open
4707,po_number_2565,sku_17,29,31.40338123375007,fulfilled
4708,po_number_473,sku_184,47,40.20224964302887,fulfilled
4709,po_number_1390,sku_133,43,39.67002311011576,fulfilled
4710,po_number_2960,sku_5,31,34.618843694689104,fulfilled
4711,po_number_575,sku_136,28,37.256389496565816,canceled
4712,po_number_1625,sku_32,51,44.279604189177576,backorder
4713,po_number_947,sku_128,24,33.00372083716546,backorder
4714,po_number_660,sku_90,43,52.57817016547992,canceled
4715,po_number_2902,sku_22,31,56.65949392542224,open
4716,po_number_2810,sku_91,49,42.685792800062636,fulfilled
4717,po_number_2204,sku_76,53,45.91473910898646,fulfilled
4718,po_number_2463,sku_189,34,55.26605715008215,open
4719,po_number_2255,sku_197,49,61.823963691486334,canceled
4720,po_number_1648,sku_1,25,55.885729333792995,fulfilled
4721,po_number_1292,sku_44,15,31.44952323876428,open
4722,po_number_165,sku_55,16,34.996147609479536,fulfilled
4723,po_number_628,sku_8,44,44.19434876354564,canceled
4724,po_number_985,sku_61,49,53.656241963899134,backorder
4725,po_number_1286,sku_181,36,42.6888561162336,fulfilled
4726,po_number_141,sku_174,34,50.717462652933946,backorder
4727,po_number_28,sku_27,35,57.52698729495572,fulfilled
4728,po_number_1854,sku_198,36,48.727796957780285,fulfilled
4729,po_number_2886,sku_117,42,60.737760761289685,fulfilled
4730,po_number_979,sku_66,33,38.413556703929245,canceled
4731,po_number_2224,sku_169,55,39.32181714048765,backorder
4732,po_number_2651,sku_134,28,52.34620540987333,canceled
4733,po_number_925,sku_105,56,47.46605716957456,backorder
4734,po_number_55,sku_159,43,45.09388882469853,canceled
4735,po_number_2784,sku_140,42,40.798627930062274,fulfilled
4736,po_number_1479,sku_108,35,49.8370532111604,fulfilled
4737,po_number_2926,sku_136,56,36.83040487937535,open
4738,po_number_747,sku_42,30,42.9540221192042,open
4739,po_number_47,sku_11,35,42.49121472852633,canceled
4740,po_number_1652,sku_161,37,40.66167562791398,canceled
4741,po_number_2437,sku_82,17,38.111817361073406,backorder
4742,po_number_1001,sku_144,26,39.4101175586907,fulfilled
4743,po_number_829,sku_184,21,60.94943749452723,fulfilled
4744,po_number_2836,sku_155,21,44.78604574721497,open
4745,po_number_80,sku_102,45,25.911045265892195,backorder
4746,po_number_79,sku_81,45,44.944346556162365,canceled
4747,po_number_2911,sku_47,12,47.20415376584349,open
4748,po_number_467,sku_113,35,42.84425031204473,open
4749,po_number_1819,sku_181,37,45.24387526905183,fulfilled
4750,po_number_1782,sku_106,39,56.92924297458088,fulfilled
4751,po_number_1653,sku_38,36,48.81648689823753,backorder
4752,po_number_1418,sku_21,45,30.187386945437833,open
4753,po_number_1400,sku_142,26,37.12989044586355,fulfilled
4754,po_number_44,sku_53,35,44.70578810868436,canceled
4755,po_number_2632,sku_154,38,50.16583791505119,backorder
4756,po_number_2848,sku_68,36,42.10601137767141,backorder
4757,po_number_2854,sku_184,35,42.95407706128245,backorder
4758,po_number_191,sku_150,58,37.49524484945116,canceled
4759,po_number_1693,sku_184,52,43.38798180865516,canceled
4760,po_number_2803,sku_200,48,34.52311728092991,open
4761,po_number_945,sku_138,31,52.56610634345381,open
4762,po_number_2331,sku_9,45,38.743321463073684,fulfilled
4763,po_number_840,sku_168,47,30.198276879980956,open
4764,po_number_2425,sku_111,36,51.85308985895081,canceled
4765,po_number_679,sku_174,34,50.00316205446832,canceled
4766,po_number_2983,sku_99,48,44.30949562741126,canceled
4767,po_number_831,sku_15,43,48.63811784438315,backorder
4768,po_number_1088,sku_127,35,44.75860953211425,open
4769,po_number_1837,sku_63,49,63.360513550221995,backorder
4770,po_number_2037,sku_14,56,59.563258184189934,canceled
4771,po_number_1867,sku_68,37,36.7909749428736,fulfilled
4772,po_number_2938,sku_107,46,47.68580093858704,fulfilled
4773,po_number_690,sku_117,33,54.28607211705821,fulfilled
4774,po_number_614,sku_49,53,39.80397267610038,fulfilled
4775,po_number_286,sku_9,36,66.26363656472158,open
4776,po_number_1809,sku_200,52,56.58880351003123,open
4777,po_number_1277,sku_23,25,27.59366361645197,canceled
4778,po_number_1095,sku_172,44,48.63301236675911,fulfilled
4779,po_number_307,sku_125,35,51.826706387136696,backorder
4780,po_number_558,sku_109,48,58.83899851891654,fulfilled
4781,po_number_1968,sku_41,42,58.48890784266563,backorder
4782,po_number_2750,sku_185,41,26.63099139925935,open
4783,po_number_1707,sku_48,35,46.39078017388456,backorder
4784,po_number_1967,sku_50,49,54.59925882684295,fulfilled
4785,po_number_1830,sku_29,32,37.75891418918667,open
4786,po_number_1432,sku_107,33,42.094361638202955,open
4787,po_number_2763,sku_38,37,26.359568039604188,canceled
4788,po_number_1090,sku_196,40,40.335671033721916,backorder
4789,po_number_2868,sku_138,47,38.74857533996106,canceled
4790,po_number_1196,sku_114,25,37.90263506945383,backorder
4791,po_number_2413,sku_188,36,40.42974712674345,canceled
4792,po_number_603,sku_6,38,33.906068180038744,open
4793,po_number_938,sku_1,32,31.572658335315946,canceled
4794,po_number_589,sku_178,50,41.375921847237926,backorder
4795,po_number_1771,sku_133,49,48.185515187329145,canceled
4796,po_number_1936,sku_174,22,61.18373607223444,canceled
4797,po_number_162,sku_20,45,51.38529743082644,open
4798,po_number_384,sku_123,27,40.71488003562657,canceled
4799,po_number_1387,sku_43,47,39.18211141855296,backorder
4800,po_number_509,sku_49,33,40.10030423879551,canceled
4801,po_number_1585,sku_3,44,50.969665272353645,open
4802,po_number_562,sku_180,37,52.69067228089669,backorder
4803,po_number_872,sku_117,36,48.33367405085633,backorder
4804,po_number_1147,sku_55,41,34.784217054169204,open
4805,po_number_2502,sku_25,40,31.22827625135459,fulfilled
4806,po_number_122,sku_9,38,35.876458955391264,fulfilled
4807,po_number_2459,sku_156,49,32.01801617838168,open
4808,po_number_2500,sku_47,27,48.82827199288115,canceled
4809,po_number_2942,sku_123,20,52.57643378213931,fulfilled
4810,po_number_1291,sku_66,11,40.68459808200324,canceled
4811,po_number_936,sku_180,51,33.30294941734105,open
4812,po_number_811,sku_51,44,43.88812504847283,canceled
4813,po_number_2497,sku_115,50,44.29600092615421,canceled
4814,po_number_2734,sku_19,33,32.234379599346255,open
4815,po_number_1872,sku_3,48,46.182133956767,canceled
4816,po_number_2274,sku_43,41,63.96494092082663,backorder
4817,po_number_2073,sku_144,53,56.57009557847787,backorder
4818,po_number_2783,sku_137,33,43.071749528130525,fulfilled
4819,po_number_936,sku_172,47,35.09209573714364,canceled
4820,po_number_1325,sku_9,28,44.734531217474455,open
4821,po_number_107,sku_49,60,17.20379398104501,backorder
4822,po_number_984,sku_153,26,48.885722107709476,fulfilled
4823,po_number_2598,sku_112,33,42.41289676378416,canceled
4824,po_number_2375,sku_112,37,47.18513024938044,canceled
4825,po_number_2015,sku_151,43,46.492889958216495,backorder
4826,po_number_654,sku_60,40,57.57556857418104,open
4827,po_number_1336,sku_155,23,23.50301429376311,fulfilled
4828,po_number_2493,sku_7,44,61.30288096630831,fulfilled
4829,po_number_397,sku_69,36,47.481681590881195,backorder
4830,po_number_1596,sku_38,37,33.62793464687063,fulfilled
4831,po_number_962,sku_11,36,40.10737140083088,backorder
4832,po_number_1359,sku_103,54,37.66907493515429,canceled
4833,po_number_1562,sku_26,38,27.76580041291603,canceled
4834,po_number_1190,sku_80,32,51.11515398537431,canceled
4835,po_number_1906,sku_72,9,54.3017443732483,open
4836,po_number_1248,sku_41,55,44.70546367683952,open
4837,po_number_2175,sku_130,39,51.32933565520996,backorder
4838,po_number_757,sku_133,55,34.539271189817825,backorder
4839,po_number_867,sku_5,39,55.90958482038671,backorder
4840,po_number_2491,sku_121,40,51.99375536226586,open
4841,po_number_466,sku_69,49,34.921760187357336,backorder
4842,po_number_1175,sku_3,27,33.89616943836697,canceled
4843,po_number_2668,sku_31,39,32.87293511174526,open
4844,po_number_2722,sku_69,41,54.42076380702452,fulfilled
4845,po_number_2059,sku_199,40,46.57787658574603,open
4846,po_number_668,sku_29,50,51.75935142165314,canceled
4847,po_number_821,sku_76,40,44.95446270086219,canceled
4848,po_number_2763,sku_1,36,37.932199765035804,fulfilled
4849,po_number_533,sku_138,46,35.33301119154662,canceled
4850,po_number_689,sku_13,50,60.68542151887458,open
4851,po_number_1733,sku_55,38,35.50271723830905,open
4852,po_number_376,sku_98,40,25.86541492816137,open
4853,po_number_2886,sku_166,22,39.747933041730285,open
4854,po_number_2480,sku_97,21,42.01831791319719,open
4855,po_number_2118,sku_115,48,37.93271089327161,open
4856,po_number_1714,sku_176,43,46.79823211867241,canceled
4857,po_number_1745,sku_6,34,42.406573699778576,fulfilled
4858,po_number_563,sku_160,39,40.36325398221274,open
4859,po_number_2427,sku_76,57,47.77371642591763,fulfilled
4860,po_number_115,sku_57,32,48.4549633179744,canceled
4861,po_number_1366,sku_187,48,41.774539813741406,canceled
4862,po_number_2885,sku_167,34,45.58524901689799,open
4863,po_number_2397,sku_18,33,58.08820942778063,backorder
4864,po_number_1332,sku_30,38,61.491338227746695,open
4865,po_number_1698,sku_74,49,58.14364413390318,fulfilled
4866,po_number_2187,sku_193,59,29.592351173678956,canceled
4867,po_number_215,sku_25,41,56.6905870370011,open
4868,po_number_1419,sku_192,28,59.83587075378497,backorder
4869,po_number_1106,sku_82,53,45.8582717857856,backorder
4870,po_number_1233,sku_71,40,46.188433015696084,canceled
4871,po_number_84,sku_115,33,53.744458287710685,open
4872,po_number_984,sku_182,46,53.92618606157547,backorder
4873,po_number_2324,sku_6,30,53.10063157410515,fulfilled
4874,po_number_214,sku_24,48,39.630772961632346,fulfilled
4875,po_number_2630,sku_14,35,23.30601428071384,open
4876,po_number_1516,sku_45,53,51.21210818943095,backorder
4877,po_number_131,sku_46,51,54.407469625454205,canceled
4878,po_number_2318,sku_173,42,21.972581179348005,backorder
4879,po_number_879,sku_166,51,32.038884803556044,canceled
4880,po_number_785,sku_157,37,50.67541202163874,backorder
4881,po_number_2628,sku_188,36,37.9122729069554,open
4882,po_number_2979,sku_189,50,46.370886512263475,canceled
4883,po_number_2805,sku_13,24,44.43420827709166,open
4884,po_number_1577,sku_190,60,51.14511339242286,fulfilled
4885,po_number_1888,sku_31,49,43.92709219074742,backorder
4886,po_number_1454,sku_193,38,42.5828076451808,open
4887,po_number_1088,sku_6,32,38.84535480051494,canceled
4888,po_number_48,sku_118,50,39.751632126232835,backorder
4889,po_number_1725,sku_9,32,36.0991783309606,canceled
4890,po_number_226,sku_52,34,34.001012958775426,backorder
4891,po_number_1108,sku_46,29,55.13290621959357,backorder
4892,po_number_1699,sku_47,62,57.904466379885754,canceled
4893,po_number_2373,sku_100,34,40.30080993041915,fulfilled
4894,po_number_2319,sku_29,21,50.444893534776504,backorder
4895,po_number_504,sku_83,47,31.046276123736245,open
4896,po_number_355,sku_44,35,31.590901972845472,canceled
4897,po_number_372,sku_40,50,43.82951203155407,fulfilled
4898,po_number_2192,sku_159,37,34.65125153862359,open
4899,po_number_1565,sku_147,46,46.00688996298729,canceled
4900,po_number_1492,sku_91,32,39.041481652632896,canceled
4901,po_number_1986,sku_183,48,47.729881925833794,fulfilled
4902,po_number_1044,sku_150,40,40.63949778055028,canceled
4903,po_number_157,sku_150,23,46.27390954057466,fulfilled
4904,po_number_804,sku_129,53,38.47437377909472,fulfilled
