reaction_id,post_id,user_id,reaction_type,created_ts
102000,101507,1450,love,2020-01-24T10:05:58
102001,100124,1148,laugh,2020-08-10T21:22:31
102002,101944,1311,angry,2020-03-24T03:31:30
102003,100857,1008,like,2020-08-01T17:18:29
102004,101847,1034,laugh,2020-11-17T05:41:18
102005,100484,1064,sad,2020-06-07T06:56:16
102006,100083,1423,angry,2020-05-18T01:33:13
102007,100709,1441,like,2020-01-10T19:45:15
102008,101706,1439,like,2020-08-15T20:04:42
102009,101627,1487,laugh,2020-01-01T22:40:54
102010,100192,1408,angry,2020-07-29T13:28:28
102011,101559,1060,angry,2020-09-19T11:09:42
102012,100848,1306,sad,2020-02-02T15:56:43
102013,100260,1086,angry,2020-05-07T08:55:32
102014,101661,1211,laugh,2020-04-08T01:32:07
102015,101016,1435,sad,2020-03-13T22:07:01
102016,101462,1291,sad,2020-11-15T01:23:22
102017,100696,1413,wow,2020-04-18T22:22:21
102018,100724,1423,love,2020-10-07T17:32:23
102019,101357,1412,wow,2020-09-01T14:58:00
102020,100285,1085,love,2020-05-03T11:58:11
102021,101760,1198,laugh,2020-03-05T19:16:55
102022,101405,1142,like,2020-11-28T12:00:15
102023,100312,1065,angry,2020-06-17T08:49:29
102024,100763,1287,sad,2020-12-29T19:51:35
102025,100504,1167,laugh,2020-05-26T04:00:50
102026,101611,1050,sad,2020-12-13T07:36:49
102027,101328,1328,love,2020-11-03T00:51:27
102028,101822,1029,laugh,2020-03-22T10:09:48
102029,101813,1164,sad,2020-08-26T02:11:58
102030,100799,1475,laugh,2020-03-16T18:33:10
102031,101167,1169,angry,2020-09-02T18:29:30
102032,101249,1247,like,2020-12-07T22:34:53
102033,101497,1229,like,2020-01-04T12:34:48
102034,101044,1174,like,2020-12-14T13:18:44
102035,101310,1230,love,2020-11-18T07:48:35
102036,100693,1118,sad,2020-11-30T03:17:28
102037,100711,1480,angry,2020-12-09T16:51:18
102038,101554,1146,wow,2020-01-25T20:47:17
102039,101674,1458,laugh,2020-11-14T08:04:42
102040,101651,1203,like,2020-06-13T07:29:52
102041,100683,1039,angry,2020-01-16T08:43:05
102042,101571,1487,sad,2020-04-25T22:05:24
102043,101835,1182,laugh,2020-02-01T07:07:33
102044,101313,1233,laugh,2020-11-14T17:44:21
102045,100668,1386,angry,2020-01-01T11:12:30
102046,101027,1295,love,2020-02-19T19:50:36
102047,100859,1157,love,2020-10-19T07:25:26
102048,100853,1381,like,2020-01-11T16:27:16
102049,101042,1190,love,2020-10-24T00:42:36
102050,100434,1281,love,2020-07-16T19:33:33
102051,100787,1013,love,2020-07-02T08:21:04
102052,100564,1494,wow,2020-06-04T08:38:54
102053,100619,1019,sad,2020-03-14T12:03:05
102054,100647,1179,angry,2020-03-17T10:00:51
102055,100628,1173,love,2020-05-10T17:03:40
102056,101533,1498,laugh,2020-08-17T08:00:31
102057,100091,1285,wow,2020-10-12T03:04:19
102058,101268,1299,sad,2020-09-29T12:54:07
102059,101298,1102,like,2020-04-24T23:50:07
102060,101679,1409,wow,2020-04-29T20:16:45
102061,100598,1230,love,2020-07-19T03:51:52
102062,100143,1337,wow,2020-11-27T22:12:29
102063,101826,1259,like,2020-05-05T04:46:17
102064,101069,1283,wow,2020-05-13T13:21:10
102065,100718,1239,angry,2020-08-26T12:12:55
102066,101297,1196,love,2020-06-08T10:53:30
102067,100980,1456,sad,2020-03-21T03:46:22
102068,100267,1007,wow,2020-07-27T10:14:54
102069,101880,1362,laugh,2020-06-25T09:43:07
102070,101180,1205,wow,2020-08-02T09:48:32
102071,100127,1291,sad,2020-10-20T22:31:56
102072,101320,1304,wow,2020-02-05T22:35:50
102073,100717,1311,angry,2020-05-12T15:01:40
102074,100339,1305,laugh,2020-07-20T11:53:57
102075,101891,1260,wow,2020-02-16T11:43:31
102076,100653,1452,like,2020-06-16T16:25:33
102077,101474,1357,angry,2020-06-11T09:12:44
102078,100401,1125,like,2020-07-30T09:46:00
102079,101803,1333,love,2020-05-01T21:49:24
102080,100914,1494,love,2020-05-14T19:18:30
102081,100600,1068,sad,2020-07-23T23:11:15
102082,100610,1116,laugh,2020-03-11T15:17:16
102083,100254,1076,wow,2020-06-27T02:28:51
102084,101575,1005,wow,2020-10-01T03:42:29
102085,101661,1197,angry,2020-09-08T19:27:19
102086,101782,1236,sad,2020-04-16T04:32:52
102087,100038,1033,sad,2020-02-02T06:03:36
102088,101915,1266,laugh,2020-11-29T12:12:47
102089,101230,1005,angry,2020-07-23T14:36:35
102090,101397,1449,sad,2020-03-09T06:45:21
102091,100525,1224,love,2020-09-01T16:18:51
102092,101940,1342,sad,2020-04-27T06:07:00
102093,101447,1031,angry,2020-12-04T12:42:52
102094,100975,1243,wow,2020-12-16T10:27:26
102095,100564,1291,angry,2020-03-08T03:09:03
102096,101106,1280,angry,2020-10-20T23:16:02
102097,101591,1481,wow,2020-03-14T16:20:18
102098,101633,1249,sad,2020-07-21T16:13:08
102099,100724,1016,love,2020-12-19T22:56:54
102100,101894,1475,love,2020-02-26T01:03:11
102101,100965,1447,angry,2020-05-10T15:37:11
102102,101510,1364,love,2020-10-26T22:05:57
102103,100323,1427,like,2020-02-10T12:21:48
102104,101284,1451,sad,2020-04-25T23:03:16
102105,101044,1358,like,2020-07-24T02:12:14
102106,100535,1162,angry,2020-02-18T23:59:56
102107,101967,1403,angry,2020-08-23T14:30:07
102108,101472,1097,wow,2020-05-28T10:47:31
102109,101572,1103,love,2020-08-28T17:08:22
102110,100668,1298,love,2020-04-10T01:02:42
102111,101902,1491,sad,2020-06-25T06:50:53
102112,100858,1416,love,2020-11-05T04:43:32
102113,101952,1042,laugh,2020-07-09T02:56:17
102114,101698,1355,laugh,2020-08-27T12:32:04
102115,100537,1392,laugh,2020-06-21T04:45:04
102116,101821,1079,wow,2020-06-29T22:46:18
102117,101808,1117,wow,2020-07-20T15:15:47
102118,100357,1244,like,2020-09-11T18:02:32
102119,101263,1144,laugh,2020-08-09T04:17:41
102120,100863,1001,wow,2020-09-01T00:38:10
102121,101160,1276,wow,2020-01-07T06:59:23
102122,101221,1201,angry,2020-05-17T16:44:20
102123,101054,1442,love,2020-07-25T17:17:34
102124,101951,1467,love,2020-08-02T19:35:42
102125,101011,1274,laugh,2020-04-22T09:29:05
102126,100304,1332,wow,2020-05-20T20:21:38
102127,101416,1066,wow,2020-10-28T13:54:10
102128,101282,1253,wow,2020-03-06T00:18:52
102129,100851,1090,like,2020-06-05T11:10:00
102130,100839,1339,like,2020-05-18T19:19:37
102131,100801,1289,like,2020-12-20T04:57:46
102132,101917,1486,like,2020-12-12T09:46:04
102133,100517,1152,like,2020-06-03T08:31:42
102134,101612,1056,laugh,2020-07-26T12:45:41
102135,100139,1442,like,2020-02-07T13:02:24
102136,101987,1323,laugh,2020-06-19T04:10:04
102137,101753,1177,laugh,2020-12-27T23:34:12
102138,101506,1301,love,2020-02-17T14:16:00
102139,100973,1073,angry,2020-04-10T12:33:30
102140,101172,1404,sad,2020-04-12T06:37:35
102141,100197,1267,love,2020-05-30T09:07:17
102142,100013,1352,wow,2020-10-22T08:49:57
102143,100289,1196,angry,2020-07-23T21:48:51
102144,100981,1380,angry,2020-04-22T15:08:22
102145,101947,1043,love,2020-01-06T14:31:45
102146,101517,1326,like,2020-11-07T05:51:50
102147,101141,1062,like,2020-11-13T08:26:40
102148,100140,1075,wow,2020-03-12T02:56:51
102149,101654,1029,angry,2020-10-17T14:40:44
102150,100676,1492,laugh,2020-07-03T05:24:39
102151,101943,1350,laugh,2020-04-28T13:31:23
102152,100557,1202,wow,2020-03-02T16:04:13
102153,100360,1032,angry,2020-01-27T03:43:08
102154,101062,1205,angry,2020-02-12T15:20:15
102155,101629,1423,wow,2020-10-23T15:02:52
102156,100045,1212,laugh,2020-01-02T14:30:40
102157,101312,1200,like,2020-06-10T13:19:06
102158,100746,1364,love,2020-12-14T11:34:23
102159,101753,1318,wow,2020-07-07T22:08:49
102160,100697,1049,love,2020-08-08T08:46:17
102161,100203,1033,love,2020-04-09T08:12:34
102162,101872,1234,laugh,2020-04-21T12:40:36
102163,100237,1472,wow,2020-07-05T15:16:42
102164,100981,1275,laugh,2020-01-17T23:47:29
102165,100149,1486,wow,2020-04-13T07:54:36
102166,100342,1061,love,2020-04-04T16:13:22
102167,101366,1313,angry,2020-01-25T20:09:19
102168,101547,1094,angry,2020-06-10T19:52:42
102169,101886,1376,wow,2020-07-15T04:28:36
102170,100694,1479,like,2020-03-16T17:49:05
102171,100077,1078,laugh,2020-11-22T10:19:07
102172,101589,1414,love,2020-11-23T13:41:33
102173,101427,1438,angry,2020-04-16T20:59:29
102174,101454,1385,angry,2020-08-02T05:47:01
102175,100635,1094,laugh,2020-02-03T12:58:04
102176,100824,1288,sad,2020-01-27T12:07:18
102177,101094,1075,angry,2020-01-10T21:42:17
102178,101599,1219,angry,2020-03-11T21:39:19
102179,100432,1224,angry,2020-01-07T15:07:19
102180,100345,1256,sad,2020-07-16T01:46:16
102181,101494,1361,love,2020-12-29T23:56:43
102182,101612,1137,wow,2020-05-31T15:58:00
102183,100102,1494,like,2020-08-02T16:06:09
102184,100705,1269,wow,2020-11-06T04:26:02
102185,100470,1476,love,2020-03-04T13:30:38
102186,101849,1154,love,2020-04-21T12:54:41
102187,100827,1258,love,2020-03-30T03:23:46
102188,100497,1328,wow,2020-02-02T11:45:26
102189,100802,1379,like,2020-02-09T11:51:00
102190,101767,1068,like,2020-12-13T22:50:49
102191,100684,1462,sad,2020-09-22T01:03:42
102192,100463,1380,like,2020-08-03T01:40:07
102193,100718,1093,like,2020-01-11T11:13:01
102194,100460,1161,sad,2020-06-04T05:05:59
102195,100334,1376,wow,2020-01-23T05:58:16
102196,101419,1023,laugh,2020-12-14T17:45:20
102197,101665,1477,laugh,2020-09-27T00:50:49
102198,100909,1097,like,2020-04-07T22:19:25
102199,100993,1262,like,2020-10-17T18:59:27
102200,101539,1280,laugh,2020-12-30T08:04:41
102201,100283,1175,wow,2020-12-13T03:30:45
102202,101475,1439,laugh,2020-06-28T08:03:05
102203,100899,1084,angry,2020-09-25T12:11:05
102204,100682,1162,angry,2020-06-30T12:01:59
102205,100749,1011,laugh,2020-09-21T15:13:47
102206,100933,1489,love,2020-10-21T12:38:59
102207,101184,1330,love,2020-02-14T06:50:54
102208,100334,1285,wow,2020-11-06T20:52:24
102209,101338,1038,like,2020-12-23T01:58:30
102210,100050,1213,like,2020-09-23T09:11:20
102211,101266,1255,love,2020-07-13T18:49:30
102212,101028,1296,wow,2020-12-22T05:03:30
102213,101267,1157,sad,2020-09-25T07:52:25
102214,100088,1350,laugh,2020-11-18T06:54:54
102215,100052,1445,angry,2020-06-25T08:26:31
102216,101857,1292,wow,2020-01-24T19:30:07
102217,101773,1366,like,2020-10-01T01:13:25
102218,100810,1169,laugh,2020-05-15T10:26:48
102219,100932,1392,sad,2020-10-01T11:56:22
102220,101422,1073,like,2020-08-12T10:29:28
102221,101001,1129,sad,2020-01-09T17:45:26
102222,101343,1241,laugh,2020-12-01T10:22:35
102223,101391,1186,angry,2020-05-31T00:48:00
102224,100913,1271,laugh,2020-05-09T06:10:57
102225,100052,1372,like,2020-01-21T09:42:15
102226,101698,1166,like,2020-04-07T03:47:25
102227,101148,1390,like,2020-11-01T00:27:11
102228,101354,1366,laugh,2020-05-08T05:47:16
102229,101131,1069,angry,2020-05-21T23:57:24
102230,100799,1301,laugh,2020-01-15T11:35:45
102231,100171,1240,wow,2020-02-24T14:16:07
102232,101732,1126,like,2020-11-11T12:51:22
102233,101173,1272,wow,2020-07-22T04:11:47
102234,101988,1383,laugh,2020-04-16T01:03:04
102235,101321,1132,love,2020-08-30T08:23:38
102236,100024,1427,angry,2020-07-19T01:57:10
102237,101415,1060,sad,2020-12-23T05:21:16
102238,100459,1219,love,2020-02-07T20:34:50
102239,101617,1152,sad,2020-06-10T13:16:29
102240,101388,1062,sad,2020-08-08T14:32:37
102241,101442,1196,angry,2020-10-23T05:29:15
102242,101684,1204,like,2020-07-10T10:48:38
102243,100261,1384,love,2020-10-04T20:49:39
102244,100181,1040,like,2020-08-08T05:41:55
102245,101008,1462,angry,2020-02-27T19:25:27
102246,100530,1107,wow,2020-12-21T14:10:57
102247,101654,1226,sad,2020-04-05T23:57:01
102248,100327,1225,like,2020-03-31T07:51:38
102249,101007,1108,like,2020-10-14T12:06:04
102250,101426,1378,angry,2020-07-14T13:55:42
102251,101410,1424,wow,2020-05-19T07:40:41
102252,101726,1209,laugh,2020-05-15T18:23:08
102253,100775,1382,laugh,2020-10-18T18:00:47
102254,101544,1472,wow,2020-04-02T03:13:09
102255,101796,1466,love,2020-09-03T09:35:26
102256,100874,1369,love,2020-07-18T19:42:09
102257,100298,1382,like,2020-08-01T08:17:50
102258,101073,1026,love,2020-06-20T07:32:51
102259,100036,1433,laugh,2020-06-27T18:15:32
102260,101225,1478,love,2020-01-20T09:36:14
102261,101470,1271,wow,2020-07-26T03:54:35
102262,100234,1135,wow,2020-02-15T03:31:09
102263,101568,1366,laugh,2020-02-26T06:46:58
102264,100872,1159,angry,2020-12-20T14:31:22
102265,101035,1401,wow,2020-12-22T06:13:02
102266,100538,1206,love,2020-09-21T11:19:22
102267,101997,1238,sad,2020-07-15T08:46:22
102268,100170,1174,angry,2020-12-20T04:02:51
102269,100393,1355,love,2020-11-10T13:16:22
102270,100200,1263,love,2020-07-02T09:00:49
102271,100676,1394,sad,2020-04-09T13:17:03
102272,101148,1400,love,2020-05-18T22:13:14
102273,101815,1170,wow,2020-03-17T03:38:27
102274,101979,1376,love,2020-11-19T09:57:32
102275,101850,1120,angry,2020-05-09T23:12:44
102276,101433,1440,angry,2020-07-10T21:33:18
102277,100516,1097,love,2020-08-07T06:00:59
102278,101789,1004,love,2020-11-21T13:26:13
102279,101711,1425,wow,2020-04-13T00:09:45
102280,100187,1149,wow,2020-03-11T08:04:00
102281,100778,1178,love,2020-03-15T01:59:39
102282,100895,1432,like,2020-05-01T16:31:27
102283,100375,1450,wow,2020-10-12T02:44:19
102284,101355,1100,wow,2020-02-17T16:13:36
102285,100486,1214,love,2020-09-21T09:37:51
102286,101045,1115,like,2020-05-08T01:47:10
102287,100851,1097,sad,2020-12-13T12:11:20
102288,100657,1446,angry,2020-11-30T16:35:24
102289,100213,1094,wow,2020-11-22T08:22:43
102290,100285,1186,wow,2020-12-18T04:27:26
102291,100014,1353,sad,2020-05-13T02:49:02
102292,100390,1480,sad,2020-08-04T22:20:33
102293,101367,1185,sad,2020-10-10T12:04:50
102294,101556,1197,like,2020-10-10T11:28:54
102295,100343,1443,angry,2020-05-29T03:47:55
102296,100192,1229,love,2020-07-01T21:45:25
102297,100279,1457,laugh,2020-09-07T12:04:57
102298,101383,1494,laugh,2020-07-28T17:57:10
102299,101949,1008,wow,2020-07-23T05:14:26
102300,100228,1496,wow,2020-01-01T18:10:04
102301,100425,1354,angry,2020-11-04T23:24:38
102302,101168,1310,angry,2020-01-29T02:19:43
102303,101405,1432,laugh,2020-10-26T07:07:25
102304,100278,1092,angry,2020-08-14T13:19:37
102305,101927,1046,like,2020-10-09T02:33:59
102306,101222,1120,laugh,2020-06-28T07:48:06
102307,100955,1479,wow,2020-10-06T10:18:25
102308,101666,1010,sad,2020-01-10T18:41:37
102309,101888,1453,like,2020-03-19T06:23:23
102310,101271,1462,like,2020-02-24T23:16:56
102311,101925,1399,angry,2020-10-01T23:50:29
102312,100191,1307,wow,2020-06-10T17:00:52
102313,101926,1378,wow,2020-04-12T16:48:35
102314,100671,1131,sad,2020-09-03T14:18:07
102315,101292,1321,angry,2020-04-28T21:01:57
102316,101736,1107,laugh,2020-11-21T11:26:06
102317,101507,1105,sad,2020-12-24T13:25:53
102318,101270,1306,love,2020-02-05T19:58:09
102319,100910,1185,wow,2020-06-14T14:39:01
102320,101712,1469,love,2020-01-20T08:58:51
102321,101191,1382,angry,2020-12-09T22:01:30
102322,100491,1117,angry,2020-09-03T22:29:14
102323,101657,1026,laugh,2020-10-30T12:01:16
102324,100574,1000,angry,2020-07-21T22:19:43
102325,101938,1176,laugh,2020-08-18T10:21:23
102326,101260,1144,angry,2020-01-15T10:40:29
102327,101157,1476,love,2020-05-27T03:31:54
102328,100082,1101,sad,2020-07-28T09:39:30
102329,100346,1041,angry,2020-11-26T21:25:13
102330,100757,1318,love,2020-07-18T12:10:30
102331,101335,1377,wow,2020-02-11T14:08:39
102332,101725,1345,sad,2020-11-03T18:58:20
102333,101358,1122,angry,2020-07-16T06:05:58
102334,101404,1362,angry,2020-08-20T11:48:19
102335,101424,1114,like,2020-06-06T00:35:21
102336,100988,1435,wow,2020-10-19T15:38:10
102337,100922,1058,like,2020-04-29T12:02:46
102338,100459,1281,love,2020-05-19T06:25:41
102339,101492,1187,laugh,2020-07-22T10:52:16
102340,100761,1078,sad,2020-03-13T05:35:39
102341,100793,1294,angry,2020-03-27T20:10:34
102342,101770,1286,laugh,2020-11-24T09:30:03
102343,101707,1412,angry,2020-08-21T22:55:01
102344,100556,1330,wow,2020-08-13T11:29:12
102345,100666,1298,sad,2020-09-28T22:10:52
102346,101492,1318,like,2020-01-30T00:40:24
102347,100355,1319,wow,2020-07-07T19:07:07
102348,101446,1468,laugh,2020-04-19T08:17:00
102349,101334,1380,wow,2020-05-24T21:00:50
102350,100811,1040,sad,2020-07-18T22:26:46
102351,101189,1401,angry,2020-05-18T22:04:35
102352,101045,1339,sad,2020-05-07T07:14:36
102353,101114,1449,like,2020-07-23T05:56:47
102354,101391,1390,laugh,2020-08-18T07:51:01
102355,100582,1098,like,2020-01-10T23:46:59
102356,100818,1089,love,2020-03-07T17:20:40
102357,100558,1077,love,2020-09-04T10:32:11
102358,100723,1154,sad,2020-12-20T17:33:12
102359,101307,1179,like,2020-06-15T06:55:19
102360,101996,1152,like,2020-05-31T23:14:20
102361,100527,1223,angry,2020-12-16T15:51:38
102362,100373,1042,laugh,2020-08-30T10:21:34
102363,101277,1288,like,2020-07-07T14:16:38
102364,101585,1072,angry,2020-09-10T22:35:08
102365,100625,1014,sad,2020-01-10T16:45:30
102366,101434,1244,like,2020-08-18T11:08:56
102367,100490,1325,angry,2020-08-24T21:23:25
102368,101188,1062,angry,2020-12-04T01:16:12
102369,100670,1352,angry,2020-05-11T23:54:50
102370,100105,1346,love,2020-12-06T19:19:31
102371,100215,1316,wow,2020-12-09T23:43:43
102372,100735,1163,laugh,2020-08-20T23:14:39
102373,100277,1162,love,2020-01-06T03:10:03
102374,101761,1055,angry,2020-12-13T23:07:25
102375,101757,1009,angry,2020-08-26T19:18:20
102376,101897,1359,wow,2020-07-29T05:49:16
102377,101660,1147,love,2020-11-15T04:17:25
102378,101798,1270,angry,2020-01-04T00:13:42
102379,100723,1286,wow,2020-09-14T12:44:04
102380,101416,1376,angry,2020-11-11T21:28:15
102381,101808,1356,wow,2020-01-30T15:38:46
102382,101119,1140,angry,2020-06-02T14:23:05
102383,100917,1492,like,2020-08-02T15:38:48
102384,101504,1407,love,2020-09-02T02:09:38
102385,100222,1184,angry,2020-01-11T14:08:53
102386,100223,1025,like,2020-05-29T16:00:57
102387,101567,1269,love,2020-09-08T08:58:50
102388,101851,1374,love,2020-03-23T09:46:40
102389,100844,1485,like,2020-03-26T00:24:39
102390,101203,1040,love,2020-08-31T23:28:32
102391,100256,1326,sad,2020-01-29T21:58:35
102392,101154,1015,wow,2020-08-03T05:32:10
102393,101227,1143,like,2020-01-30T10:07:26
102394,100697,1103,angry,2020-09-16T17:39:44
102395,101694,1026,sad,2020-11-18T21:24:33
102396,101868,1274,wow,2020-06-30T12:41:56
102397,100398,1387,love,2020-08-29T23:00:16
102398,100612,1269,love,2020-09-17T00:14:23
102399,100108,1307,angry,2020-12-02T20:04:43
102400,101023,1151,laugh,2020-01-28T03:07:35
102401,101282,1244,wow,2020-04-25T01:03:35
102402,101625,1497,angry,2020-07-05T13:04:10
102403,100227,1345,sad,2020-09-05T00:28:16
102404,101246,1031,angry,2020-07-07T17:44:51
102405,100059,1479,love,2020-07-21T01:09:09
102406,100585,1234,angry,2020-11-01T21:14:51
102407,101886,1151,love,2020-12-13T02:47:41
102408,100281,1121,wow,2020-02-25T11:25:25
102409,100254,1110,wow,2020-03-30T11:09:19
102410,100798,1106,like,2020-10-31T06:18:36
102411,101372,1401,laugh,2020-01-22T20:48:43
102412,100187,1429,wow,2020-08-12T08:12:15
102413,100399,1098,sad,2020-01-05T05:35:39
102414,101566,1106,wow,2020-06-17T19:07:14
102415,101252,1072,love,2020-12-04T04:27:19
102416,100053,1373,like,2020-11-04T07:39:28
102417,101983,1226,laugh,2020-08-31T21:22:37
102418,101682,1087,laugh,2020-03-23T07:13:53
102419,101811,1023,wow,2020-10-22T04:50:23
102420,100771,1285,like,2020-03-21T04:00:16
102421,100554,1016,laugh,2020-05-24T12:08:22
102422,100176,1327,love,2020-01-12T10:16:00
102423,100511,1019,sad,2020-03-10T15:57:26
102424,100229,1169,angry,2020-04-06T15:05:57
102425,100314,1107,laugh,2020-09-06T15:55:07
102426,101864,1000,love,2020-05-06T02:51:06
102427,101654,1370,laugh,2020-10-05T15:05:48
102428,101913,1226,sad,2020-08-20T13:50:33
102429,100545,1497,laugh,2020-03-08T05:12:50
102430,101975,1189,sad,2020-12-23T23:10:50
102431,101542,1379,wow,2020-09-16T16:26:49
102432,100122,1246,like,2020-11-30T06:39:23
102433,100092,1313,love,2020-12-14T17:30:52
102434,100128,1005,wow,2020-09-15T22:04:45
102435,100446,1189,laugh,2020-06-17T05:40:56
102436,101562,1326,like,2020-03-22T20:21:00
102437,101767,1016,angry,2020-08-13T08:57:48
102438,100428,1275,sad,2020-11-22T20:22:43
102439,100895,1479,like,2020-05-18T07:24:48
102440,101177,1221,like,2020-07-12T22:21:25
102441,101968,1387,wow,2020-06-04T16:38:08
102442,100672,1142,sad,2020-11-06T04:03:01
102443,101026,1320,laugh,2020-12-14T14:13:19
102444,100294,1132,like,2020-06-14T12:37:33
102445,101986,1217,sad,2020-10-22T13:50:00
102446,101710,1012,like,2020-09-27T14:02:13
102447,101747,1293,angry,2020-04-18T21:43:24
102448,100214,1399,love,2020-06-23T09:05:34
102449,100314,1299,like,2020-03-15T16:49:04
102450,100333,1496,angry,2020-03-01T21:34:30
102451,100441,1325,laugh,2020-05-17T13:50:59
102452,101789,1322,like,2020-10-03T13:53:22
102453,101322,1105,love,2020-08-23T10:05:43
102454,101079,1483,love,2020-08-04T14:58:37
102455,101684,1024,angry,2020-08-30T00:34:11
102456,100704,1403,laugh,2020-09-12T10:55:07
102457,101999,1060,angry,2020-08-23T09:10:58
102458,100182,1084,angry,2020-12-24T07:07:21
102459,101954,1336,angry,2020-09-19T08:38:53
102460,101383,1406,wow,2020-12-25T07:42:32
102461,101589,1183,like,2020-01-11T00:25:39
102462,100911,1162,like,2020-07-25T17:52:01
102463,101659,1438,sad,2020-02-04T20:47:06
102464,100556,1316,wow,2020-01-25T23:00:13
102465,100066,1321,like,2020-05-24T08:50:54
102466,100619,1418,like,2020-06-05T03:12:41
102467,100563,1224,love,2020-11-25T04:13:55
102468,100225,1311,love,2020-08-20T01:33:39
102469,100646,1353,love,2020-08-17T16:07:07
102470,100765,1337,love,2020-08-22T12:19:26
102471,101227,1119,like,2020-07-21T01:01:35
102472,100370,1139,sad,2020-12-13T12:00:38
102473,101742,1410,sad,2020-02-11T08:47:00
102474,101446,1130,like,2020-03-09T21:52:02
102475,100650,1320,like,2020-01-20T17:05:37
102476,101361,1060,wow,2020-03-31T17:09:14
102477,100511,1252,wow,2020-05-21T03:39:38
102478,100805,1085,angry,2020-04-18T18:19:25
102479,100146,1499,angry,2020-04-19T04:51:05
102480,101783,1006,love,2020-08-24T09:52:18
102481,100468,1187,love,2020-01-24T18:18:57
102482,100798,1222,angry,2020-06-01T20:17:48
102483,100506,1064,love,2020-01-24T02:22:10
102484,101284,1167,sad,2020-05-26T19:21:23
102485,101496,1218,laugh,2020-02-10T18:20:51
102486,101753,1344,love,2020-06-25T11:58:28
102487,100038,1372,like,2020-10-04T16:17:16
102488,100079,1293,sad,2020-08-15T15:27:00
102489,100794,1037,angry,2020-05-23T12:10:41
102490,100833,1492,wow,2020-12-04T19:05:55
102491,100842,1355,laugh,2020-08-22T16:08:13
102492,100080,1085,sad,2020-06-26T03:08:59
102493,101930,1314,laugh,2020-05-06T18:10:58
102494,100187,1005,angry,2020-03-18T00:39:26
102495,101756,1021,like,2020-06-29T22:20:39
102496,100650,1010,wow,2020-08-17T09:51:54
102497,101053,1114,wow,2020-07-30T07:35:43
102498,100859,1004,love,2020-01-16T03:14:14
102499,100236,1114,wow,2020-04-10T19:21:06
102500,101793,1357,angry,2020-08-24T13:17:03
102501,101009,1306,angry,2020-02-02T08:55:51
102502,101757,1334,love,2020-11-25T20:33:19
102503,101674,1259,love,2020-04-17T00:13:27
102504,100708,1215,sad,2020-12-09T16:33:04
102505,101157,1063,wow,2020-12-18T03:24:48
102506,100321,1079,like,2020-05-25T23:28:50
102507,100364,1001,laugh,2020-02-27T05:15:39
102508,101109,1336,wow,2020-07-11T02:14:48
102509,100262,1136,wow,2020-10-02T07:26:47
102510,101027,1145,wow,2020-08-20T11:28:40
102511,101495,1096,love,2020-07-31T01:03:32
102512,101583,1320,sad,2020-05-15T14:16:07
102513,101469,1315,laugh,2020-04-15T06:10:08
102514,101464,1236,love,2020-05-01T00:26:28
102515,101626,1410,like,2020-03-25T00:35:30
102516,100671,1125,like,2020-06-02T03:40:45
102517,100602,1237,wow,2020-04-23T07:21:42
102518,101129,1392,like,2020-06-16T07:29:24
102519,101731,1322,angry,2020-09-29T05:12:16
102520,101506,1335,laugh,2020-11-05T23:37:47
102521,100304,1433,laugh,2020-07-17T06:10:34
102522,100403,1024,wow,2020-10-02T21:30:52
102523,101279,1278,like,2020-02-25T15:40:24
102524,100781,1272,like,2020-01-18T22:54:41
102525,101127,1262,love,2020-06-23T22:09:56
102526,101550,1283,sad,2020-01-04T02:30:38
102527,100533,1452,sad,2020-07-23T08:56:40
102528,101264,1373,like,2020-03-12T08:04:29
102529,100950,1323,laugh,2020-07-26T10:49:48
102530,101372,1151,like,2020-06-11T18:08:39
102531,100301,1024,wow,2020-02-04T14:37:32
102532,100610,1405,sad,2020-03-19T19:11:04
102533,100560,1374,like,2020-05-13T09:15:14
102534,100845,1186,angry,2020-11-08T21:28:02
102535,101088,1295,love,2020-05-30T12:57:55
102536,101667,1493,like,2020-03-16T16:39:41
102537,100815,1003,laugh,2020-04-15T14:35:47
102538,100435,1022,laugh,2020-11-18T21:52:00
102539,101226,1480,sad,2020-03-29T13:20:23
102540,101176,1398,laugh,2020-08-30T01:14:28
102541,101366,1456,angry,2020-10-27T10:51:27
102542,101231,1330,laugh,2020-07-14T14:42:44
102543,100449,1219,love,2020-01-26T04:08:07
102544,101268,1153,angry,2020-01-14T03:52:54
102545,100377,1324,laugh,2020-03-24T21:27:26
102546,101192,1120,like,2020-12-23T05:29:44
102547,101500,1240,love,2020-02-23T14:02:58
102548,101153,1136,like,2020-12-07T10:54:57
102549,100272,1382,like,2020-04-09T22:11:23
102550,101356,1206,laugh,2020-04-09T03:43:07
102551,100091,1046,sad,2020-07-04T19:30:42
102552,100167,1363,love,2020-05-21T21:57:01
102553,101420,1061,angry,2020-10-15T16:54:42
102554,100420,1040,sad,2020-05-16T03:17:37
102555,101334,1412,love,2020-12-02T22:45:43
102556,100885,1374,angry,2020-03-10T15:25:55
102557,100954,1024,like,2020-10-01T22:14:02
102558,100797,1031,sad,2020-11-25T08:36:05
102559,100132,1086,sad,2020-10-20T13:20:35
102560,100765,1237,laugh,2020-02-20T20:09:49
102561,100596,1010,laugh,2020-11-05T20:34:53
102562,101308,1479,like,2020-07-20T15:42:35
