follower_id,followed_id,followed_ts
1216,1371,2020-10-18T16:51:32
1006,1173,2020-06-03T00:54:25
1176,1212,2020-01-28T00:07:59
1415,1396,2020-05-30T13:38:33
1121,1158,2020-03-22T05:46:08
1253,1273,2020-08-27T05:13:09
1110,1352,2020-07-03T01:30:53
1247,1214,2020-08-22T03:32:16
1490,1271,2020-10-05T01:15:49
1212,1335,2020-12-10T10:37:41
1345,1031,2020-01-29T16:22:13
1478,1487,2020-12-02T09:50:58
1362,1236,2020-06-17T20:13:01
1221,1310,2020-07-17T00:58:58
1047,1255,2020-04-27T22:36:29
1117,1304,2020-04-21T18:42:02
1391,1067,2020-12-26T16:51:23
1448,1115,2020-01-30T08:50:37
1348,1122,2020-09-13T19:10:59
1053,1486,2020-01-08T16:02:08
1256,1423,2020-06-28T19:25:27
1352,1086,2020-12-26T07:55:47
1018,1381,2020-02-08T16:10:48
1273,1197,2020-09-07T03:18:28
1131,1417,2020-08-06T12:52:46
1444,1412,2020-01-23T17:38:15
1222,1037,2020-01-21T19:28:05
1266,1172,2020-01-17T17:15:05
1046,1073,2020-11-03T21:46:25
1054,1290,2020-04-27T20:43:04
1141,1254,2020-01-06T06:53:52
1201,1315,2020-02-11T08:27:32
1414,1355,2020-02-14T21:43:34
1468,1340,2020-10-26T18:19:46
1364,1062,2020-11-17T06:57:42
1027,1355,2020-01-26T05:55:27
1316,1008,2020-03-13T20:54:30
1057,1239,2020-06-01T16:02:49
1127,1188,2020-10-28T17:25:52
1319,1390,2020-11-02T09:09:02
1127,1061,2020-07-08T18:01:12
1250,1463,2020-02-24T04:00:39
1487,1495,2020-06-22T08:08:09
1065,1359,2020-08-31T14:27:39
1307,1005,2020-09-13T20:20:26
1214,1404,2020-08-03T23:18:32
1425,1090,2020-11-25T11:11:38
1090,1136,2020-06-28T13:24:33
1149,1059,2020-11-18T05:06:07
1201,1280,2020-02-27T23:12:19
1360,1000,2020-07-19T19:41:26
1171,1410,2020-10-28T20:07:13
1452,1311,2020-04-28T09:49:34
1285,1087,2020-03-04T23:23:10
1377,1329,2020-04-30T13:09:32
1454,1413,2020-07-02T14:00:32
1144,1352,2020-06-26T04:54:03
1403,1245,2020-07-10T09:09:06
1243,1034,2020-04-05T10:01:53
1072,1098,2020-10-17T03:53:22
1224,1231,2020-06-15T15:45:26
1442,1017,2020-03-14T13:16:14
1394,1469,2020-01-04T10:11:04
1430,1216,2020-10-05T17:40:10
1105,1339,2020-08-25T01:42:09
1499,1075,2020-01-17T22:55:43
1381,1329,2020-06-14T16:34:22
1277,1252,2020-11-25T01:04:58
1408,1133,2020-07-18T16:12:26
1322,1450,2020-03-26T13:58:54
1161,1221,2020-06-20T07:18:18
1453,1287,2020-07-03T22:13:51
1268,1234,2020-04-13T09:16:36
1015,1307,2020-01-11T08:55:42
1491,1448,2020-12-14T11:21:57
1477,1094,2020-09-23T10:27:43
1223,1281,2020-04-28T01:17:03
1379,1414,2020-01-20T21:06:18
1121,1178,2020-06-06T14:23:03
1426,1151,2020-10-01T12:19:21
1316,1321,2020-12-14T14:29:43
1022,1075,2020-05-01T02:11:42
1181,1110,2020-08-09T14:40:01
1347,1252,2020-06-13T08:55:54
1028,1046,2020-06-04T13:43:27
1077,1320,2020-11-09T02:22:22
1059,1237,2020-04-15T05:01:01
1209,1386,2020-03-13T04:53:22
1449,1422,2020-04-07T18:40:46
1049,1101,2020-04-03T10:55:15
1236,1166,2020-03-13T06:14:58
1325,1157,2020-06-16T20:27:58
1126,1025,2020-04-17T15:25:08
1006,1309,2020-09-06T17:07:32
1358,1440,2020-06-05T18:05:18
1242,1272,2020-04-22T18:00:16
1443,1326,2020-05-11T10:09:44
1251,1238,2020-06-09T07:43:17
1079,1240,2020-05-09T08:42:48
1192,1468,2020-02-27T18:32:04
1380,1484,2020-06-09T16:23:31
1478,1334,2020-02-21T18:47:59
1326,1344,2020-02-29T22:47:37
1136,1174,2020-05-09T00:22:09
1318,1185,2020-03-09T22:55:40
1323,1210,2020-07-01T14:38:31
1427,1235,2020-09-18T08:11:54
1180,1499,2020-10-06T04:32:01
1424,1295,2020-11-13T18:27:48
1023,1486,2020-09-26T11:08:04
1379,1499,2020-07-04T12:02:40
1357,1318,2020-08-10T00:22:19
1337,1429,2020-10-27T16:23:14
1150,1395,2020-06-21T23:05:16
1481,1002,2020-08-20T08:52:21
1477,1262,2020-10-18T13:54:15
1053,1271,2020-03-22T19:55:50
1484,1452,2020-09-02T05:56:03
1148,1338,2020-03-13T23:13:44
1238,1460,2020-07-29T15:37:47
1004,1466,2020-02-26T16:52:41
1291,1440,2020-07-23T16:18:07
1394,1353,2020-07-19T08:15:20
1072,1017,2020-03-22T09:48:07
1257,1410,2020-08-14T06:51:16
1207,1498,2020-09-26T16:20:00
1237,1221,2020-01-28T08:53:39
1021,1229,2020-10-12T05:03:10
1476,1219,2020-08-14T08:13:24
1416,1228,2020-09-19T07:24:23
1333,1106,2020-03-12T04:04:13
1332,1332,2020-04-06T10:02:01
1092,1087,2020-04-26T02:24:58
1019,1121,2020-07-14T19:15:38
1063,1049,2020-12-03T10:38:10
1140,1266,2020-03-04T09:06:09
1214,1452,2020-08-17T04:36:36
1016,1003,2020-05-25T13:30:37
1139,1450,2020-04-09T08:55:45
1196,1082,2020-12-19T09:20:47
1289,1072,2020-09-20T16:10:11
1415,1090,2020-01-31T23:53:16
1163,1375,2020-10-28T21:53:10
1241,1074,2020-07-15T13:40:38
1038,1113,2020-12-10T13:23:08
1091,1260,2020-07-20T08:20:42
1493,1276,2020-11-27T21:14:15
1313,1084,2020-07-24T06:53:58
1468,1249,2020-06-11T02:04:29
1321,1304,2020-02-02T05:01:27
1022,1079,2020-09-20T21:04:00
1017,1263,2020-07-28T23:58:54
1234,1261,2020-05-27T08:17:13
1404,1135,2020-12-06T12:14:57
1362,1130,2020-09-04T07:10:30
1236,1234,2020-09-14T03:09:30
1002,1205,2020-11-22T16:50:19
1153,1012,2020-06-02T21:54:21
1052,1439,2020-09-20T19:21:28
1010,1304,2020-11-07T11:38:40
1049,1093,2020-07-03T01:37:45
1125,1273,2020-03-23T22:20:08
1018,1436,2020-11-25T02:38:58
1445,1202,2020-08-08T08:27:32
1434,1453,2020-04-01T23:10:00
1140,1168,2020-02-21T01:37:07
1464,1420,2020-12-15T19:03:52
1161,1286,2020-07-20T22:03:18
1077,1338,2020-02-04T10:48:09
1184,1364,2020-08-05T16:13:58
1349,1209,2020-03-07T07:39:29
1055,1352,2020-10-10T05:17:54
1379,1182,2020-07-08T13:42:00
1025,1095,2020-04-11T04:44:30
1067,1246,2020-10-28T09:42:14
1198,1180,2020-08-25T12:10:11
1065,1188,2020-02-27T07:36:52
1410,1279,2020-12-28T07:16:51
1415,1434,2020-12-30T15:05:44
1278,1228,2020-05-10T15:31:47
1366,1023,2020-10-05T08:19:01
1222,1455,2020-10-22T01:48:59
1078,1167,2020-11-02T07:34:46
1272,1485,2020-12-17T06:09:46
1421,1249,2020-01-25T07:00:18
1110,1291,2020-05-04T06:49:31
1372,1123,2020-10-16T18:29:16
1296,1040,2020-04-04T09:50:20
1298,1071,2020-12-03T07:14:23
1318,1464,2020-03-11T13:01:19
1272,1271,2020-08-03T17:55:18
1490,1408,2020-04-26T22:47:11
1073,1350,2020-09-02T20:10:47
1097,1375,2020-05-14T21:12:16
1188,1029,2020-12-10T05:59:21
1420,1187,2020-09-19T23:41:54
1032,1186,2020-06-24T14:38:20
1156,1042,2020-09-05T19:02:36
1110,1404,2020-10-10T03:14:06
1181,1179,2020-06-12T07:28:40
1080,1378,2020-11-02T15:42:35
1146,1320,2020-09-30T14:43:34
1335,1467,2020-12-16T11:16:20
1125,1330,2020-03-11T05:58:22
1204,1338,2020-10-24T05:06:48
1375,1479,2020-10-18T20:47:57
1187,1177,2020-10-21T22:50:33
1297,1273,2020-01-10T10:58:53
1290,1257,2020-06-28T02:49:26
1072,1419,2020-04-22T18:34:45
1389,1152,2020-05-18T08:15:15
1226,1194,2020-06-29T03:28:04
1243,1014,2020-08-09T13:57:22
1032,1320,2020-02-19T01:01:31
1145,1270,2020-11-03T07:42:45
1053,1465,2020-10-17T17:01:51
1087,1214,2020-01-29T01:46:54
1107,1107,2020-04-12T00:10:52
1298,1284,2020-09-06T12:59:21
1201,1292,2020-10-09T05:19:53
1042,1455,2020-05-29T02:07:26
1038,1067,2020-08-16T14:52:08
1461,1237,2020-09-08T09:14:22
1094,1491,2020-07-23T16:30:04
1282,1186,2020-06-03T18:23:20
1233,1090,2020-07-13T01:34:02
1340,1216,2020-05-31T22:31:42
1326,1352,2020-09-10T12:38:17
1030,1129,2020-06-26T19:45:03
1353,1383,2020-07-24T19:44:21
1225,1312,2020-04-22T07:39:57
1096,1147,2020-01-20T20:09:57
1459,1201,2020-05-06T04:32:50
1334,1451,2020-09-16T22:47:17
1193,1268,2020-11-14T10:40:57
1142,1211,2020-08-06T03:32:33
1457,1279,2020-02-07T14:25:52
1221,1244,2020-07-25T00:41:00
1047,1057,2020-01-08T09:29:38
1364,1015,2020-01-26T01:37:12
1372,1368,2020-08-20T01:32:39
1136,1098,2020-11-17T10:56:40
1306,1459,2020-11-27T21:22:08
1126,1339,2020-07-10T04:32:38
1182,1461,2020-06-15T00:46:05
1413,1410,2020-09-27T18:13:52
1446,1153,2020-02-01T11:00:25
1411,1257,2020-07-07T15:31:13
1032,1253,2020-04-17T19:30:41
1403,1256,2020-03-03T17:31:45
1407,1348,2020-07-26T22:01:39
1249,1016,2020-09-01T03:32:33
1455,1294,2020-05-15T01:43:49
1444,1135,2020-08-01T17:20:28
1409,1108,2020-11-27T19:27:53
1162,1456,2020-01-26T09:18:10
1169,1002,2020-01-27T14:00:38
1070,1465,2020-03-31T11:29:07
1295,1244,2020-07-10T06:08:55
1394,1138,2020-12-25T03:05:42
1177,1454,2020-04-21T00:03:32
1326,1260,2020-03-29T15:38:37
1431,1410,2020-01-25T23:50:47
1432,1154,2020-09-11T22:38:57
1461,1170,2020-01-13T07:00:16
1406,1284,2020-12-23T03:40:38
1300,1027,2020-06-21T19:19:31
1034,1095,2020-04-18T22:33:53
1218,1211,2020-05-02T06:52:18
1169,1193,2020-01-08T06:41:30
1469,1093,2020-06-09T15:45:06
1306,1362,2020-04-21T18:50:06
1267,1432,2020-11-11T10:27:50
1080,1346,2020-02-16T21:44:40
1356,1392,2020-12-03T16:51:50
1068,1076,2020-04-06T14:06:32
1422,1245,2020-03-04T20:22:08
1458,1302,2020-01-13T04:25:32
1136,1173,2020-01-03T21:38:17
1013,1297,2020-03-30T18:54:43
1043,1038,2020-07-22T23:30:22
1486,1466,2020-03-23T17:32:37
1212,1235,2020-01-16T13:52:19
1481,1106,2020-04-22T16:12:21
1029,1460,2020-02-09T11:42:19
1202,1183,2020-06-01T06:19:18
1240,1332,2020-10-20T18:44:51
1458,1454,2020-06-19T02:55:46
1463,1440,2020-01-04T19:20:19
1101,1173,2020-03-14T08:40:44
1105,1398,2020-11-19T12:23:12
1164,1282,2020-06-15T22:12:09
1093,1410,2020-02-02T21:23:17
1278,1397,2020-01-10T14:18:38
1297,1224,2020-03-09T13:41:20
1376,1074,2020-06-03T14:18:03
1222,1133,2020-12-23T10:15:04
1317,1499,2020-10-30T10:23:33
1356,1462,2020-10-26T14:46:13
1457,1086,2020-07-02T16:03:13
1180,1286,2020-11-08T11:03:56
1192,1209,2020-02-26T15:53:33
1384,1192,2020-09-08T00:02:21
1388,1469,2020-12-24T00:38:43
1146,1107,2020-11-10T07:39:25
1252,1463,2020-09-27T22:12:56
1393,1088,2020-04-01T11:47:42
1124,1061,2020-06-26T21:18:18
1257,1056,2020-12-21T14:44:12
1125,1247,2020-03-10T06:01:53
1491,1453,2020-07-24T12:39:08
1315,1080,2020-04-09T01:40:56
1327,1092,2020-12-13T20:04:51
1337,1094,2020-07-22T07:38:26
1011,1261,2020-01-20T14:26:38
1447,1201,2020-12-05T17:24:54
1006,1405,2020-11-23T11:32:22
1284,1482,2020-09-30T03:21:29
1401,1345,2020-08-01T19:22:46
1139,1207,2020-11-28T09:11:05
1471,1155,2020-02-13T01:56:26
1404,1252,2020-05-22T12:20:51
1184,1175,2020-02-13T18:46:45
1035,1087,2020-10-27T14:44:24
1372,1386,2020-09-06T07:28:39
1017,1357,2020-11-23T21:04:56
1224,1037,2020-08-09T05:13:15
1001,1123,2020-08-17T20:07:19
1048,1241,2020-01-05T21:27:21
1151,1181,2020-04-30T00:17:06
1358,1015,2020-10-19T10:22:43
1020,1226,2020-08-27T01:51:23
1469,1427,2020-06-01T04:01:03
1368,1069,2020-03-28T18:42:22
1453,1287,2020-12-18T02:41:33
1137,1497,2020-01-17T21:20:24
1218,1254,2020-10-12T20:06:55
1129,1138,2020-03-26T16:14:11
1251,1190,2020-06-08T15:39:53
1339,1248,2020-06-03T12:53:07
1387,1443,2020-05-31T01:54:56
1037,1057,2020-01-09T02:57:14
1233,1044,2020-12-15T06:34:28
1442,1349,2020-08-30T06:32:19
1124,1024,2020-10-17T08:33:20
1284,1070,2020-11-26T10:24:23
1012,1062,2020-09-03T17:49:33
1371,1074,2020-07-01T06:14:45
1192,1220,2020-01-27T00:20:35
1236,1155,2020-09-18T04:00:37
1202,1211,2020-12-25T08:22:01
1442,1104,2020-12-27T00:49:46
1190,1450,2020-10-03T13:26:59
1150,1285,2020-01-01T00:43:08
1236,1086,2020-03-12T11:58:30
1371,1257,2020-02-29T03:11:18
1140,1424,2020-10-17T12:54:23
1315,1378,2020-12-22T20:04:55
1016,1385,2020-05-08T03:43:19
1077,1054,2020-01-12T20:09:10
1012,1054,2020-11-13T10:58:29
1012,1071,2020-02-25T18:31:22
1262,1336,2020-04-10T19:29:46
1332,1331,2020-07-13T09:36:35
1450,1477,2020-06-08T17:09:46
1310,1142,2020-05-27T13:16:03
1238,1018,2020-04-03T20:53:53
1090,1342,2020-12-21T21:45:37
1461,1221,2020-08-31T05:27:05
1297,1229,2020-08-20T16:42:59
1428,1496,2020-07-23T18:57:17
1137,1301,2020-09-10T11:35:43
1252,1130,2020-01-17T12:07:19
1266,1428,2020-01-30T20:33:20
1067,1249,2020-12-01T02:50:47
1275,1366,2020-10-20T12:36:32
1240,1437,2020-01-09T04:53:22
1119,1375,2020-12-27T23:21:38
1184,1178,2020-09-13T17:50:17
1169,1313,2020-06-28T22:20:57
1362,1379,2020-10-01T06:14:33
1115,1092,2020-07-26T21:30:28
1306,1216,2020-09-08T09:28:08
1088,1469,2020-06-29T20:16:56
1137,1340,2020-04-04T05:10:52
1080,1091,2020-03-29T10:36:39
1077,1405,2020-08-04T03:56:49
1090,1235,2020-02-01T08:41:51
1380,1488,2020-10-18T09:54:21
1179,1019,2020-06-10T09:45:42
1405,1284,2020-04-26T23:50:26
1231,1467,2020-06-22T19:31:47
1422,1147,2020-02-18T16:25:26
1172,1096,2020-03-23T00:13:29
1116,1050,2020-04-17T01:52:54
1034,1007,2020-07-18T01:16:03
1087,1304,2020-11-25T10:41:09
1343,1291,2020-07-20T02:07:41
1296,1352,2020-12-10T13:08:24
1096,1369,2020-07-07T20:11:11
1017,1307,2020-03-05T06:44:58
1112,1022,2020-02-09T11:18:04
1011,1213,2020-12-25T23:12:38
1336,1297,2020-07-16T02:42:03
1105,1016,2020-11-10T06:27:59
1375,1137,2020-11-15T20:13:15
1365,1415,2020-04-19T09:03:36
1194,1059,2020-03-26T01:27:25
1117,1005,2020-12-11T12:40:07
1242,1393,2020-01-26T02:11:12
1106,1019,2020-08-19T00:35:20
1483,1172,2020-04-08T13:56:41
1466,1369,2020-07-29T01:06:12
1296,1251,2020-04-03T10:14:28
1349,1191,2020-04-05T16:32:34
1263,1165,2020-05-29T19:28:41
1057,1239,2020-11-02T21:38:40
1109,1150,2020-12-23T09:55:55
1067,1420,2020-06-07T17:58:50
1203,1187,2020-04-09T22:18:29
1383,1114,2020-07-03T22:38:56
1174,1354,2020-11-17T21:17:50
1021,1455,2020-11-15T03:49:10
1198,1355,2020-03-28T02:32:00
1355,1198,2020-07-01T17:07:13
1256,1282,2020-06-06T12:38:15
1231,1204,2020-11-11T15:31:31
1341,1447,2020-01-22T19:45:30
1473,1407,2020-03-06T19:37:11
1449,1250,2020-06-21T05:35:07
1318,1436,2020-10-11T19:08:51
1395,1306,2020-03-11T18:41:17
1038,1288,2020-04-11T07:31:47
1303,1485,2020-07-16T20:17:01
1246,1388,2020-04-21T16:12:46
1499,1320,2020-01-15T12:00:28
1308,1436,2020-03-30T20:59:07
1231,1019,2020-12-16T00:01:42
1179,1221,2020-07-11T08:25:41
1012,1430,2020-01-10T07:54:11
1323,1102,2020-08-29T12:21:32
1263,1183,2020-08-19T00:50:46
1141,1005,2020-04-09T03:07:01
1359,1103,2020-04-28T00:29:52
1134,1373,2020-06-14T00:03:13
1199,1215,2020-05-30T07:52:08
1364,1267,2020-02-27T15:26:20
1139,1009,2020-02-11T19:46:31
1186,1470,2020-09-20T14:17:55
1274,1194,2020-08-18T16:14:29
1025,1384,2020-09-26T17:53:18
1476,1106,2020-05-25T07:34:36
1019,1078,2020-09-22T07:24:50
1414,1024,2020-07-11T10:40:45
1204,1238,2020-02-02T19:48:12
1487,1357,2020-08-01T21:59:19
1215,1391,2020-06-28T22:35:32
1257,1256,2020-02-29T05:07:42
1372,1218,2020-12-18T03:20:27
1364,1361,2020-07-21T06:11:18
1454,1363,2020-11-19T02:30:26
1346,1048,2020-06-10T20:53:22
1017,1351,2020-12-22T19:23:36
1260,1428,2020-04-21T06:47:30
1312,1139,2020-01-29T11:31:52
1381,1489,2020-04-07T00:34:11
1342,1337,2020-04-13T19:33:59
1066,1473,2020-02-23T04:52:28
1013,1147,2020-08-30T00:17:21
1294,1322,2020-06-05T00:52:14
1273,1298,2020-05-18T21:13:28
1413,1110,2020-12-16T17:49:10
1395,1124,2020-03-17T07:28:22
1199,1086,2020-10-25T20:08:01
1075,1083,2020-05-31T22:05:39
1386,1392,2020-10-27T21:46:49
1279,1243,2020-11-12T21:08:46
1306,1122,2020-07-25T13:15:35
1343,1276,2020-01-03T09:02:00
1149,1081,2020-09-08T03:08:03
1336,1144,2020-06-03T11:50:14
1100,1319,2020-08-04T08:53:27
1290,1351,2020-06-17T04:36:10
1304,1396,2020-04-21T05:07:36
1360,1000,2020-02-06T15:32:47
1467,1232,2020-12-28T19:05:12
1136,1016,2020-09-23T22:15:48
1086,1163,2020-11-18T04:51:42
1183,1183,2020-07-26T12:48:49
1312,1465,2020-06-02T05:40:30
1102,1000,2020-01-08T06:10:23
1152,1368,2020-10-14T20:57:45
1417,1237,2020-09-11T10:42:53
1215,1065,2020-12-19T03:21:57
1269,1136,2020-03-26T00:03:24
1111,1005,2020-01-12T16:06:27
1374,1354,2020-08-20T11:13:54
1121,1319,2020-01-23T17:49:33
1293,1200,2020-02-13T05:06:40
1491,1320,2020-07-11T23:14:11
1304,1145,2020-09-25T23:35:00
1465,1270,2020-11-06T16:37:19
1216,1228,2020-12-04T22:49:25
1050,1290,2020-01-08T02:19:29
1435,1032,2020-11-20T16:40:14
1191,1224,2020-12-12T08:27:11
1370,1202,2020-05-25T04:53:56
1012,1240,2020-10-19T19:49:49
1075,1019,2020-06-30T00:30:35
1265,1123,2020-02-19T19:38:07
1459,1370,2020-09-02T20:30:55
1423,1473,2020-10-15T13:46:52
1166,1135,2020-05-24T17:15:32
1343,1490,2020-05-13T17:43:51
1385,1107,2020-01-11T02:48:03
1260,1023,2020-10-04T05:47:42
1321,1210,2020-03-19T01:29:08
1208,1158,2020-06-28T13:11:50
1070,1179,2020-06-18T21:40:40
1342,1438,2020-05-11T21:46:51
1285,1495,2020-04-20T21:37:55
1393,1483,2020-11-13T23:09:40
1468,1407,2020-03-31T17:54:04
1244,1048,2020-03-28T11:39:46
1444,1378,2020-10-05T05:41:50
1255,1232,2020-06-19T21:48:45
1241,1160,2020-10-05T02:36:01
1025,1474,2020-02-16T10:08:28
1129,1386,2020-02-06T16:11:47
1369,1191,2020-12-30T21:28:01
1271,1414,2020-09-02T21:02:32
1310,1065,2020-08-10T21:35:01
1073,1451,2020-01-29T09:53:49
1402,1434,2020-08-29T11:21:33
1091,1307,2020-05-24T20:10:59
1238,1440,2020-06-10T04:59:19
1152,1029,2020-11-07T16:27:18
1479,1247,2020-04-12T00:51:42
1109,1191,2020-09-08T01:12:27
1286,1347,2020-09-15T02:43:49
1162,1419,2020-10-25T18:31:21
1262,1068,2020-04-08T08:23:20
1161,1012,2020-11-09T19:42:57
1298,1234,2020-07-22T04:16:07
1267,1011,2020-04-18T20:45:15
1086,1124,2020-04-02T00:57:50
1361,1400,2020-07-01T23:11:02
1338,1404,2020-10-09T15:03:30
1301,1111,2020-12-21T00:31:40
1332,1372,2020-11-19T20:50:00
1493,1177,2020-02-25T05:03:13
1155,1483,2020-08-20T00:35:17
1064,1401,2020-06-08T10:11:57
1099,1155,2020-04-05T03:09:33
1239,1090,2020-04-17T10:42:19
1168,1063,2020-10-12T20:28:56
1435,1313,2020-10-09T16:18:27
1463,1384,2020-10-07T12:26:05
1452,1115,2020-04-27T08:24:34
1078,1369,2020-01-09T02:26:09
1095,1482,2020-09-02T23:32:58
1347,1007,2020-09-27T03:53:14
1275,1100,2020-04-27T04:35:34
1164,1428,2020-05-05T11:44:05
1191,1144,2020-02-15T08:43:19
1024,1001,2020-12-01T16:28:43
1158,1275,2020-03-20T21:37:52
1063,1394,2020-12-15T14:42:32
1350,1186,2020-10-25T05:19:53
1176,1380,2020-02-06T05:31:05
1426,1456,2020-01-12T02:00:54
1283,1117,2020-07-31T19:05:28
1140,1125,2020-07-20T02:34:33
1420,1209,2020-04-22T14:04:34
1190,1186,2020-11-05T02:53:29
1303,1339,2020-10-24T16:26:32
1057,1300,2020-01-09T07:36:46
1067,1072,2020-06-18T23:52:25
1486,1447,2020-11-23T22:51:13
1430,1440,2020-03-18T19:18:43
1078,1350,2020-03-31T09:07:48
1332,1446,2020-12-06T03:33:15
1181,1204,2020-10-14T09:47:00
1432,1023,2020-09-28T20:25:42
1491,1213,2020-10-05T04:39:19
1493,1335,2020-05-19T20:29:27
1317,1413,2020-08-07T02:24:41
1058,1030,2020-09-26T12:58:43
1345,1466,2020-12-17T04:50:34
1324,1472,2020-04-10T20:05:06
1463,1133,2020-04-25T21:10:29
1349,1089,2020-09-19T04:00:40
1291,1459,2020-02-04T01:41:55
1252,1098,2020-07-16T13:57:40
1068,1331,2020-04-24T01:17:34
1077,1259,2020-07-08T08:43:35
1027,1001,2020-03-05T09:28:53
1366,1178,2020-10-04T08:20:44
1298,1208,2020-01-18T09:36:31
1289,1112,2020-01-04T17:49:08
1452,1335,2020-06-12T05:48:17
1422,1002,2020-05-26T23:53:42
1430,1291,2020-07-28T11:11:13
1238,1361,2020-08-07T16:07:40
1434,1104,2020-06-07T00:46:04
1071,1375,2020-11-04T11:57:24
1019,1340,2020-11-01T18:04:34
1119,1270,2020-02-09T10:31:16
1062,1432,2020-10-01T17:17:16
1148,1103,2020-01-12T06:22:19
1316,1329,2020-02-12T18:02:47
1304,1403,2020-04-01T13:02:41
1257,1336,2020-11-28T11:00:43
1155,1157,2020-04-19T13:58:14
1319,1460,2020-07-03T06:15:06
1061,1251,2020-01-27T22:07:44
1494,1055,2020-07-23T21:51:15
1310,1459,2020-08-26T09:02:02
1197,1358,2020-04-18T11:07:45
1241,1441,2020-11-19T01:38:39
1008,1435,2020-12-22T10:13:58
1264,1225,2020-08-28T11:51:50
1107,1035,2020-12-25T21:30:32
1301,1266,2020-11-13T20:26:08
1022,1379,2020-11-19T02:33:48
1175,1441,2020-08-24T17:36:46
1241,1437,2020-12-28T22:49:49
1303,1396,2020-03-24T00:54:08
1180,1293,2020-02-11T08:41:06
1469,1218,2020-07-26T11:25:51
1339,1134,2020-11-24T03:31:19
1366,1193,2020-07-10T19:24:23
1318,1394,2020-10-10T22:47:46
1261,1096,2020-04-06T23:09:33
1334,1410,2020-11-06T02:41:15
1330,1397,2020-08-14T23:29:47
1017,1440,2020-04-18T03:08:45
1334,1294,2020-05-22T19:47:54
1239,1376,2020-03-02T02:23:43
1135,1440,2020-05-31T03:11:48
1064,1412,2020-03-09T12:03:58
1209,1428,2020-11-23T02:15:37
1012,1300,2020-02-04T15:31:05
1457,1217,2020-07-01T11:37:42
1231,1422,2020-09-29T21:07:42
1303,1252,2020-02-22T17:14:51
1117,1276,2020-04-25T15:56:07
1138,1294,2020-05-15T05:47:37
1317,1219,2020-10-09T10:34:40
1015,1209,2020-03-23T09:39:31
1204,1211,2020-02-08T05:39:15
1246,1470,2020-05-17T12:14:09
1134,1344,2020-08-20T20:52:21
1184,1026,2020-12-07T00:53:20
1345,1400,2020-05-30T05:16:08
1461,1422,2020-09-22T20:02:06
1002,1118,2020-04-03T13:54:45
1222,1195,2020-11-20T10:39:33
1312,1375,2020-07-21T13:09:46
1060,1142,2020-07-08T19:25:03
1379,1273,2020-09-23T15:37:18
1401,1375,2020-02-24T06:15:45
1293,1305,2020-07-19T22:31:34
1429,1193,2020-01-03T07:27:40
1306,1350,2020-09-13T09:17:27
1034,1220,2020-06-15T18:19:43
1048,1174,2020-03-20T10:48:27
1466,1445,2020-10-28T13:30:16
1229,1387,2020-06-26T17:43:52
1227,1298,2020-10-19T06:42:04
1178,1241,2020-09-12T02:32:19
1370,1074,2020-11-22T01:17:27
1046,1434,2020-03-06T14:49:23
1144,1055,2020-03-02T16:01:05
1221,1472,2020-10-13T03:43:28
1156,1480,2020-11-29T01:32:32
1288,1130,2020-01-27T02:33:33
1334,1441,2020-06-18T20:34:40
1395,1207,2020-05-18T02:58:00
1138,1154,2020-05-28T17:34:51
1225,1095,2020-12-20T16:29:01
1142,1201,2020-08-20T16:09:43
1115,1168,2020-09-11T03:40:03
1207,1475,2020-11-14T07:43:52
1020,1468,2020-01-12T12:28:57
1004,1064,2020-05-28T17:27:14
1464,1130,2020-06-30T04:48:39
1195,1174,2020-11-01T07:23:59
1170,1269,2020-08-31T00:10:56
1434,1317,2020-09-28T10:44:01
1066,1036,2020-06-20T10:02:19
1341,1204,2020-11-26T15:20:24
1299,1166,2020-05-31T02:28:11
1269,1205,2020-12-14T08:16:36
1312,1124,2020-07-07T21:35:56
1006,1323,2020-06-03T16:12:11
1394,1099,2020-11-03T19:38:41
1176,1444,2020-02-13T14:03:55
1015,1232,2020-04-10T13:17:06
1296,1321,2020-05-28T23:21:06
1114,1318,2020-03-25T14:14:27
1010,1418,2020-05-10T11:37:35
1259,1439,2020-03-17T18:13:39
1233,1492,2020-02-28T17:54:32
1035,1418,2020-03-18T19:44:42
1280,1414,2020-04-03T23:10:55
1318,1065,2020-03-28T23:13:06
1365,1038,2020-06-14T23:10:01
1187,1097,2020-08-07T16:27:12
1161,1252,2020-01-24T23:55:37
1365,1361,2020-08-14T00:30:34
1245,1039,2020-01-01T12:22:13
1398,1076,2020-05-11T00:00:21
1390,1206,2020-10-01T16:07:42
1067,1091,2020-11-29T11:04:05
1049,1218,2020-02-08T00:44:14
1071,1453,2020-09-23T02:21:30
1379,1240,2020-06-03T20:52:29
1121,1148,2020-06-27T23:18:08
1249,1442,2020-03-06T01:50:23
1195,1203,2020-07-22T15:45:45
1132,1252,2020-08-13T11:03:30
1463,1115,2020-07-12T22:13:00
1139,1201,2020-07-21T19:14:50
1324,1146,2020-07-22T12:47:33
1030,1276,2020-05-12T14:06:52
1394,1239,2020-08-14T21:11:03
1498,1377,2020-11-09T14:35:50
1337,1382,2020-11-02T01:05:42
1259,1311,2020-07-12T18:39:28
1342,1379,2020-12-13T06:24:50
1302,1444,2020-05-16T02:40:39
1005,1000,2020-06-28T00:14:30
1025,1214,2020-02-21T17:35:53
1307,1324,2020-01-29T03:13:06
1308,1257,2020-08-21T07:27:54
